image url,microsoft azure labels,gluon labels,google label description,google object detection
https://pbs.twimg.com/media/CsVKYwLUkAAqC-G?format=jpg&name=small,"['cat', 'mammal', 'animal', 'lagomorph', 'rabbit', 'bunny', 'indoor', 'rabbits and hares', 'domestic rabbit', 'fur']","['Angora', 'hare']","['Rabbit', 'Felidae', 'Whiskers', 'Carnivore', 'Rabbits and Hares', 'Small to medium-sized cats', 'Fawn', 'Plant', 'Terrestrial animal', 'Pet supply']","['Rabbit', 'Animal']"
https://pbs.twimg.com/media/CtjPF8rWYAEHWy9?format=jpg&name=small,"['animal', 'elephant', 'animal figure', 'mammal']","['piggy bank', 'triceratops']","['Eye', 'Fawn', 'Artifact', 'Toy', 'Art', 'Snout', 'Sculpture', 'Metal', 'Fashion accessory', 'Working animal']",['Animal']
https://pbs.twimg.com/media/Cuv0l14WcAA_ui9?format=jpg&name=small,"['drawing', 'sketch', 'text', 'whiteboard', 'cartoon', 'child art', 'illustration']","['comic book', 'envelope']","['Art', 'Font', 'Gesture', 'Reptile', 'Drawing', 'Tail', 'Ink', 'Painting', 'Line art', 'Visual arts']","['Animal', 'Picture frame']"
https://pbs.twimg.com/media/Cv9yjQgWcAElsI4?format=jpg&name=medium,"['outdoor', 'person', 'clothing', 'ground', 'smile', 'human face', 'jeans', 'footwear', 'sunglasses', 'people', 'woman']",['cowboy boot'],"['Face', 'Smile', 'Water', 'Shoe', 'Leg', 'Happy', 'Wood', 'Sneakers', 'Travel', 'Leisure']","['Person', 'Shoe', 'Hat', 'Pants', 'Top', 'Luggage & bags']"
https://pbs.twimg.com/media/CxQF_7aXEAA9K7l?format=jpg&name=small,"['grass', 'hay', 'animal', 'mammal', 'laying', 'carnivore', 'fur']",[],"['Working animal', 'Dog breed', 'Carnivore', 'Liver', 'Fawn', 'Grass', 'Terrestrial animal', 'Dog', 'Companion dog', 'Comfort']","['Rabbit', 'Animal']"
https://pbs.twimg.com/media/CydQqnHUkAAUHHh?format=jpg&name=900x900,"['text', 'bathroom', 'sink', 'design']","['washbasin', 'envelope']","['Rectangle', 'Font', 'Triangle', 'Pattern', 'Space', 'Symmetry', 'Graphic design', 'Carmine', 'Graphics', 'Square']",['Packaged goods']
https://pbs.twimg.com/media/CzrHnGmVQAAISL2?format=jpg&name=medium,"['text', 'screenshot', 'person', 'golf', 'abstract', 'tree', 'clothing', 'vector graphics']",['rifle'],"['Plant', 'Product', 'Tree', 'Sleeve', 'Gesture', 'Gadget', 'Sky', 'Font', 'Communication Device', 'Screenshot']","['Person', 'Pants']"
https://pbs.twimg.com/media/C03drs3WIAAE8Mr?format=jpg&name=900x900,"['person', 'outdoor', 'clothing', 'smile', 'black and white', 'posing', 'human face', 'old']",[],"['Photograph', 'Shoulder', 'Smile', 'Black', 'Style', 'Elbow', 'Black-and-white', 'Vest', 'Hat', 'Shorts']","['Person', 'Sun hat', 'Outerwear', 'Pants']"
https://pbs.twimg.com/media/B7TQcfbCEAAGtjQ?format=jpg&name=medium,"['person', 'carnivore', 'animal', 'cat', 'dog']","['skunk', 'guinea pig', 'Angora']","['Dog breed', 'Carnivore', 'Felidae', 'Small to medium-sized cats', 'Companion dog', 'Fawn', 'Dog', 'Shetland sheepdog', 'Wood', 'Walking shoe']","['Shoe', 'Animal']"
https://pbs.twimg.com/media/B8d4VmKIYAAWnko?format=jpg&name=360x360,"['cat', 'animal', 'mammal', 'rabbit', 'lagomorph', 'indoor', 'rabbits and hares', 'domestic rabbit', 'bunny', 'black', 'hare', 'pygmy rabbit', 'snowshoe hare', 'mountain cottontail', ""audubon's cottontail"", 'mouse', 'hamster', 'eastern cottontail', 'wood rabbit', 'close']","['Angora', 'wood rabbit', 'hare']","['Rabbit', 'Eye', 'Rabbits and Hares', 'Human body', 'Ear', 'Whiskers', 'Domestic rabbit', 'Hare', 'Fawn', 'Terrestrial animal']",['Rabbit']
