"all _ image _ url","Event Date - parsed","User","Latitude","Longitude","Occurrence status assumed to be present","Coordinate precision not valid","Country inferred from coordinates","Coordinates derived from verbatim coordinates","Coordinates converted to WGS84","First of the month","First of the year","Geodetic datum assumed WGS84","Habitat incorrect for species","Identification date before occurrence date","Incomplete collection date","Invalid collection date","Coordinates are transposed","Collector name unparseable","Coordinate uncertainty not valid"
"29ff6520-ade3-4267-9c48-64534b094526","2020-03-19","reiner","-37.8761406038","145.4005402075","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"59ed58c3-3c87-4eb0-bed0-09b69361b8e9","2021-03-15","twan3253","-33.745071198","150.2798561533","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"2b54965c-3fb6-4aea-ba32-144097d6612e","2014-03-28","","-31.9722358","115.7885454","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-03-31","","-33.93455609","151.0484161","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"c6c9239d-b895-4a33-a9fe-989aa1c793ae","2020-03-07","shibui","-36.3326804907","146.834034001","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"1d4e34fb-acce-4a54-9eca-688af799c65d","2021-03-14","anthonypaul","-34.8309957147","138.736166954","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-16","","-33.8638173","151.2206525","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"923d0359-fd5d-4a4f-bb95-4718f4c793e5","2012-03-18","vireyajacquard","-37.7338873255","144.959444444","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"f3aaa9a1-2339-46b9-b5ee-61cc3dca1f1f","2021-03-25","vaurora","-37.7887526281","144.9254729022","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"f1114267-4774-495c-88b5-64bfa273e79e","2021-03-27","stephen169","-34.9393194444","138.611325","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"3181ee26-e6a2-4923-9343-f87c8b870b55","2021-03-20","helenschofield","-38.0611033647","144.1300727658","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"7bcffa41-ef36-4698-ac85-3be0275a2113","2021-03-06","cowirrie","-41.68973704","147.2496690599","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"ed67e967-4936-4f2e-ae1f-8cf46487d7b2","2016-03-30","32224","-35.25126168","149.06262875","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"7356ab46-e4f0-403a-bcf3-774b69716b7d","2012-03-08","nadyakorinfsky","-37.382503","144.200363","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"298bc45e-1425-44d6-a87d-c203d7d83371","2017-03-11","1370","-38.0091803","145.6168494","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-27","","-33.85452854","150.9179416","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"ed489015-4701-4bf1-b05a-d37800b08d4d","2019-03-28","reiner","-37.8669620036","146.4073196357","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"5a66c498-e61a-4fb8-b8c2-a8d08534bfd1","2019-03-09","reiner","-36.7210848582","146.8057610279","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-03-22","","-33.8658932","151.2167587","true","false","true","false","false","false","false","true","false","false","false","false","true","false","false"
"3cd580a8-ac21-4535-99d1-a5b2680fca7d","2021-03-25","pascale","-37.88715756","144.99568696","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-30","11293","-38.25503921508789","145.0315704345703","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"3d93273c-15a9-4d7d-b0bc-e96a567ceefa","2021-03-07","torhek","-37.2982176499","146.1341711589","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2016-03-07","3124","-33.69285224","151.14732742","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"53e44646-5d4e-410e-af64-1c1d014476db","2020-03-21","rover-rod","-37.8662105556","144.16584","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1997-03-14","","-42.95892282468177","146.4189993334908","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","2015-03-06","","-41.25","147.15","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false"
"478832c5-1c69-4aef-83d0-4b836c3c3b1b","2017-03-27","matthew_connors","-37.496852156","144.3611665767","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-03-30","","-33.8220703","150.9555761","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"307fd1c6-1ce5-4dd2-8bff-d7603c06b662","2020-03-08","fairypossum","-37.683197031","145.5319653691","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"3fade7d2-48b8-4a00-b476-a1f26e2bc4da","2018-03-09","deborod","-35.4877383333","148.9342833333","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"de187ac0-8b17-487d-85b0-50bac6c282ab","2013-03-26","","-37.725345","145.141882","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"4acecc0e-a989-4ba3-b84f-307d3bbcbd4a","2021-03-17","ethmostigmus","-37.7676333243","144.9845335476","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"09841f00-d178-4d68-ac7f-ad6909dd9e3c","2019-03-24","reiner","-37.6610718274","145.3753057718","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1972-03-01","","-42.8735","147.3132","false","false","false","false","true","true","false","false","false","false","false","false","false","false","true"
"671b26d9-86e5-4053-99e0-581f0209dd7f","2015-03-27","","-34.06923087","150.7925813","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"1ebfdf1b-4336-44c6-b477-3629efc8f3d5","2019-03-27","reiner","-37.8551881551","146.4335725204","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"17b0273a-1bba-447a-9cc6-cdfc54938f1d","2021-03-17","reiner","-37.7517995877","145.7014692042","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-06","","-41.25","147.15","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false"
"","1972-03-16","","-42.8045","147.0559","false","false","false","false","true","false","false","false","false","false","false","false","false","false","true"
"","2014-03-20","","-31.98228885","115.8191345","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2016-03-28","1370","-36.51035583","145.95199861","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","2015-03-28","","-33.6138123","150.7458264","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"0cf7818b-f3f9-46e7-896a-814753fc3805","2016-03-31","","-33.61767493","150.7517824","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"83e01b07-3b1e-48d9-a1ca-98338e915940","2019-03-03","reiner","-37.7390808245","145.1384753737","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"263dd034-f1d5-44e0-8a11-34566f342ee6","2017-03-14","ellurasanctuary","-34.9048498","138.8743192","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"4e6237b9-3b18-4422-8f42-d5c56dff8c3f","2021-03-28","carranya","-38.4091513063","144.9554545651","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-03-22","","-37.76361591","145.4904764","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-03-16","","-33.86453374","151.2171265","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"155d1363-b396-45ad-8ea7-91de1afa060b","2021-03-08","cobaltducks","-35.0066982908","138.7671979397","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2011-03-02","","-35.02982143","138.7424984","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-03-22","","-35.27551197","149.1171499","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-31","","-33.6400796","150.2890319","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"456afe93-5668-4fd6-9605-ee95a08ec166","2020-03-23","joel_ellis","-37.6453439713","143.872989691","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-06","","-41.25","147.15","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false"
"f8c68e17-7bec-4dac-999e-37142305f05d","2021-03-05","gizz","-38.2266799","145.1700269","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2012-03-15","","-31.935745","115.820776","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"7a70a212-be0e-47ab-b3e0-b6feb4cda39e","2020-03-22","curiouscoucal","-36.5140781459","148.2636027038","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-22","","-33.864307","151.217536","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"f33ffb97-abc0-4a4b-bdc8-4cf0a30948c4","2014-03-10","","-33.9844703","151.1325076","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"4fef02d2-a343-4b83-93e7-33fb3b1f4090","2016-03-30","","-33.61133775","150.7478779","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1998-03-11","","-41.552070767813746","146.24950991645008","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","2013-03-06","","-31.98386792","115.8195731","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"3d1bb694-e06b-4af1-9420-2edcfb610a9a","2015-03-03","reiner","-37.8482795739","145.2944641386","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-26","","-33.7478158","150.8316935","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-03-17","","-35.247025","149.101336","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"79e74c83-937b-4dd4-9272-0cc527859dc9","2016-03-19","","-37.8124421364","144.9797516524","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","2014-03-15","","-31.98225717","115.8191638","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-27","","-33.85400286","150.9390102","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"4a3da9a9-b269-4bac-89f6-4a1865f0bc8c","2013-03-28","","-33.90364986","150.8716527","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"9b41957b-b1b1-4156-8b43-2ba829068bee","2020-03-14","cobaltducks","-35.2484961366","138.6920246893","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"4b6107f2-d18f-4e07-b655-67305d3d69b9","2021-03-07","alisonrharmer","-33.7319160213","150.283899203","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"d955c5ea-f844-4d87-9b36-a324d2e2f697","2021-03-17","garry34","-37.6667758584","145.0951850813","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"0e3d5d56-3c32-46d8-8f00-f24c676b0b84","2021-03-03","gabriel-roger","-35.1862630029","149.1348777339","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-03-06","","-31.98416776","115.8202841","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1998-03-09","","-40.92631188693306","144.7031858513038","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","2014-03-25","","-31.97761612","115.8182305","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-06","","-41.25","147.15","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false"
"02ef19c7-46d7-4ff7-8c9c-caeed5ad499a","2018-03-01","reiner","-36.8545063889","146.8602780556","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false"
"564394c5-f059-4445-9b27-62555b7229b5","2021-03-07","suecee","-38.1757350498","145.1318856506","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-25","","-33.584492","150.853248","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"329fdbca-93f6-4d7c-b151-963489984b58","2021-03-06","lsell","-33.7214","150.3196866667","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"0b62ebdc-cde7-4f39-a7ea-f772b3134083","2021-03-07","erichw","-37.7389089539","145.2175113955","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"ee82d216-1674-4d02-8181-81ed7b224d44","2018-03-19","reiner","-37.4572198072","146.7417347431","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2010-03-21","","-37.763386","145.206813","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"2786f291-a7a0-4271-833f-8793b0e634a3","2020-03-06","reiner","-37.8826951751","145.3879274897","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"596f3dd2-3dac-460b-8946-b5514baeba62","2021-03-15","susannajg","-37.7152716667","144.9386583333","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-03-31","","-34.135672","150.808824","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"62517c18-b15f-417b-ac95-fd1b3f6dafe5","2017-03-09","","-42.9","147.3","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"1e2d7e2b-e455-4da5-ba4c-6cd4a0af0b3e","2020-03-17","reiner","-37.9365368636","145.3905515681","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"2a00010e-0b2e-480b-87fe-494b1fdb18a9","2021-03-28","deborod","-35.4010866667","149.150495","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"f6b817e0-dfdc-4c10-99a9-3f1f00c2573b","2018-03-17","reiner","-37.5186844444","146.6223075","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"b9895020-6bb5-4a56-9d53-e6ab22d21594","2020-03-28","","-35.1","138.5","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"549cdbd2-56ac-43ad-85a7-4455ee8872f7","2021-03-22","thatmash","-38.0203151404","145.3137192617","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1998-03-21","","-43.42028545819953","146.16507281586536","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","2015-03-06","","-41.25","147.15","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-26","","-33.733051","150.937172","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-29","","-33.8478217","150.9761254","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"825dc41b-6eb2-420e-9476-4ab901fc2102","2018-03-10","reiner","-37.5014250871","145.8370256424","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"76d53a54-917e-4ad7-b44c-21e0fd464d78","2014-03-30","","-33.86633088","151.2170435","true","false","true","false","false","false","false","true","false","false","false","false","true","false","false"
"1a96888a-4332-4d45-a152-80a146f6182b","2021-03-30","headsoup","-38.6226330051","146.2088588457","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"83caef53-dca1-4dd0-b4a4-c5d3b88906c2","2019-03-08","","-34.9","138.5","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"e4c75b62-03a4-478f-a7d5-95b3f33d0c10","2014-03-31","","-33.86379","151.22062","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"c9d4ec3b-6ab7-4a91-9272-cda048a8e632","2018-03-16","stephen169","-34.8865318298","138.5035095215","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"d4323ad5-380a-425c-a94d-fd77a784d31a","2014-03-30","","-31.97764766","115.8183752","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-27","","-33.683658","151.00883","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1998-03-03","","-40.88227997822003","148.22978789259412","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","2014-03-14","","-33.86478853","151.2160606","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"31c46729-4418-4e63-b03c-1bf6e9b6f7df","2020-03-29","reiner","-37.8727515659","145.4177394373","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-06","","-41.25","147.15","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-03-24","","-40.2049","148.0625","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true"
"04e64602-ccd4-47a7-bc43-6700b2aaea3e","2021-03-05","swainsona1","-36.3396105628","145.2051850409","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"23238909-a57b-4d0c-a26b-37b225458e08","2021-03-14","kaytaranto","-37.9327777778","145.3955555556","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-05-28","","-31.97946253","115.8181628","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1993-05-28","","-42.11628925462579","146.17514804494397","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"d2ffb427-98d6-4886-886e-23055a9c04cd","2020-05-22","timrudman","-42.896309","147.300734","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"94933cf7-efab-42e9-8700-e00f1cb981e9","2020-05-09","margot_oorebeek","-41.0565066291","145.8911594097","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"158b0bf2-b6e2-4c7a-98f9-bcc968730b59","2019-05-07","reiner","-37.8929726","146.3550457","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"08111ea1-f624-490c-8709-8a08fb631cc7","2015-05-01","reiner","-37.896734724","145.440565109","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false"
"","2013-05-27","","-31.98533454","115.8187629","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"2ac22ab4-bd63-4395-9078-309acc25da55","2019-05-22","reiner","-38.5529828537","143.7586","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"5c12095d-3983-474e-954c-e11db058f1b6","2019-05-19","helencross","-35.316682","149.184477","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-05-11","","-31.884685","115.825907","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"0ef86dd6-3f01-44a6-9a59-6958f6f8c04d","2019-05-22","reiner","-38.550429356","143.7448386478","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-05-24","","-37.733361","144.824379","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"e6feef1c-5577-4764-958a-934c0ed70b6d","2012-05-12","58","-34.98422","138.718281","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false"
"","2004-05-10","","-41.45","147.16666","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false"
"","1996-05-11","","-43.129192402158935","147.8558405917066","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"eeef91ab-7463-4bbf-aecf-bf82ea0c1fa6","2018-05-01","reiner","-36.1525196478","146.2383055687","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false"
"2060080c-6cb7-4100-90af-3854a63fcbec","2015-05-24","simongrove","-42.953155","147.34801","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"c8001416-74f6-486b-bee0-7aa260d803ca","2019-05-16","","-38.1","145.9","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"","2012-05-20","","-31.73957329","115.7492387","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"1e43084c-3ca1-422b-a9a3-ce057233b224","2020-05-02","alexistindall","-34.8437418842","138.549613998","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"6bd5e3b2-fa8e-4796-b630-36cde51d8a12","2019-05-22","reiner","-38.5519151811","143.7571547533","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"7d2b64c3-8129-496a-90c9-9979fbbe88a4","2020-05-15","ricardosimao","-38.1286662491","145.265003331","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"09bbffc0-9b48-4497-92cf-9cddbc03650b","2020-05-05","reiner","-37.9848518941","145.5926440317","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2004-05-10","","-41.45","147.16666","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false"
"","1998-05-03","","-41.430063395744824","146.1767128461723","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"a84526db-c970-4eac-be29-5b978df0c7d5","2019-05-14","davemmdave","-35.4466666667","138.3075","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"e446e264-528a-4ee0-aa3b-56e9bb966364","2018-05-01","reiner","-36.1544805639","146.2385523319","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false"
"fe54612a-32d4-4b68-9c9d-e635bc85dc27","2014-05-20","","-34.06954318","150.7919228","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-05-11","","-37.94218","145.497852","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"b56343bd-6a49-454b-bf63-fbd94c6cdfd6","2019-05-06","reiner","-37.4845711572","145.8320448958","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"356390c6-a4fd-4fda-8a10-5251397662f2","2016-05-26","","-37.2","175.1","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"8300f263-0fb5-4329-a150-93aeeaf47ca1","2015-05-23","","-37.8","145.0","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"2f635aed-e632-4c1f-b38f-2434c464a57c","2019-05-06","","-39.5","176.9","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"","1982-05-19","","-37.8","144.98","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2013-05-12","","-37.94218","145.497852","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2012-05-24","","-31.94359225","115.9194238","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"21a3b040-c879-4239-a069-90e2b0ef7904","2018-05-05","ramitsingal","-41.566795","146.9885716667","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-05-08","","-32.05663999","115.7634166","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"db13f79b-a45c-4e77-88c2-88e239390e4b","2020-05-15","fa1rywr3n","-34.9968150958","138.7187188614","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"e7a0d8a6-5097-47d4-9c25-0bf0b94078c5","2019-05-12","paul2george","-41.6215553333","145.0716095","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"638c7269-3827-4f98-82d9-cac12f2bf37b","2020-05-05","koru","-37.7223577937","145.6441837863","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-05-10","","-31.944189","115.808093","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1983-05-19","","-37.8","144.98","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false"
"","2012-05-28","","-31.980495","116.058069","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-05-09","","-33.60874167","150.7988484","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-05-20","","-32.06408289","115.7640445","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"a75c2330-a714-4f15-8bba-e9dcc94b0704","2020-05-04","ray_turnbull","-41.0565434257","145.891428804","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-05-14","","-37.75648459","142.0279108","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"064ba0be-a294-4842-9b93-d55d2b9ab75f","2014-05-26","","-31.97787829","115.8183332","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"f27c059d-b8c7-4f22-abe6-2e8431722742","2013-05-05","","-37.94218","145.497852","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"d66a813c-afe2-4f32-935d-0bc353a70c04","2020-05-17","reiner","-37.8975416667","145.5759566667","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"aa9f39ea-a341-48dc-b257-6d3a22229d5d","2017-05-24","luism","-37.8291973","144.9008577","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"bba6360f-3890-449a-b665-f8a716c35ad1","2017-05-22","reiner","-38.5530144444","143.7560852778","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"317b4bfa-c116-4e94-8060-554cc3512310","2013-05-05","","-37.94218","145.497852","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"cb2507e6-e510-4509-a7f1-30546cbd3ecd","2012-05-12","58","-34.98422","138.718281","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false"
"","1963-05-01","","-42.577","147.216","false","false","false","false","true","true","false","false","false","false","false","false","false","false","false"
"42e9e56f-6c7d-4a94-b5bd-48740ac84c5f","2014-05-12","andrew_allen","-37.7327230955","144.8274765415","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"00613342-4629-4265-8764-3b408609227e","2019-05-22","reiner","-38.552740514","143.760606634","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-05-11","","-33.79777518","150.9512023","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-05-04","","-37.94218","145.497852","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-05-04","","-31.98074219","115.8650565","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-05-13","","-31.9838909","115.8193731","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"1e2d2bd8-4595-4a1b-96d1-1fd80496f695","2020-05-23","","-34.9","138.6","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"","2014-05-01","","-33.8721542","151.2159202","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false"
"","2012-05-27","","-31.9847323","115.7675927","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-05-11","","-32.00957134","115.8383486","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-05-28","","-32.33173806","115.8022134","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-05-12","","-37.94218","145.497852","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1997-05-19","","-41.46665","147.13333","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-05-09","","-33.60874167","150.7988484","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-05-14","","-37.82464994","145.0244752","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"32f22a94-f014-4081-86b8-a33f326a0331","2020-05-13","itempleton","-37.8325211043","144.8607414186","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"2336f76c-903b-46dd-b409-95c812ee1898","2020-05-10","","-37.8","145.1","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"","2010-05-30","","-37.0200982","144.84375","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"a6c4da71-6e7f-4a21-9c05-bfcc339367e7","2020-05-21","","-41.4","147.1","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"a591bc0a-a5f4-46fb-894f-9329f82f034d","2019-05-15","reiner","-37.8834565586","145.4079540227","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1997-05-05","","-42.58261980617569","148.06524288586112","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"778b0551-ebac-4e0e-baed-bcf289f01ec3","2014-05-20","","-34.06982025","150.7915337","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-05-29","","-32.11538529","115.9833539","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"344e6dff-089b-4751-8c9c-bd69388229af","2019-05-23","reiner","-38.7657715322","143.4724847216","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"2b690526-3b44-48a8-8556-1de14af252df","2019-05-07","reiner","-37.8948974933","146.3558294415","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"3366c9f2-caaa-4793-862c-1a5e1655ec2a","2016-05-28","","-37.9","145.3","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
